StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,DistributionChannel,UserLanguage,Q1.2,Q1.3_Browser,Q1.3_Version,Q1.3_Operating System,Q1.3_Resolution,Q2.2_1,Q2.2_2,Q2.2_3,Q2.2_4,Q2.2_5,Q2.2_6,Q2.3_1,Q2.3_2,Q2.3_3,Q3.2_1,Q3.2_2,Q3.2_3,Q3.2_4,Q3.2_5,Q3.2_6,Q3.3_1,Q3.3_2,Q3.3_3,Q5.3,Q5.4,Q5.5,Q5.6,Q6.2_1,Q6.2_2,Q6.2_3,Q6.2_4,Q7.2,Q7.3,Q8.3_First Click,Q8.3_Last Click,Q8.3_Page Submit,Q8.3_Click Count,Q8.5_First Click,Q8.5_Last Click,Q8.5_Page Submit,Q8.5_Click Count,Q8.6,Q8.7,Q10.3_First Click,Q10.3_Last Click,Q10.3_Page Submit,Q10.3_Click Count,Q10.5_First Click,Q10.5_Last Click,Q10.5_Page Submit,Q10.5_Click Count,Q10.6,Q10.7,Q14.2_First Click,Q14.2_Last Click,Q14.2_Page Submit,Q14.2_Click Count,Q15.2,Q15.3,Q15.4,Q15.5,Q15.6,Q15.7,Q160,Q16.2,Q16.3,Q16.7_1,Q16.7_2,Q16.7_3,Q16.8_1,Q16.8_1_TEXT,Q298,Q17.1,Q17.1_7_TEXT,Q6.3_1,Q6.3_2,Q6.4,Q5.8,Q5.9,Q5.10,Q16.5,Q16.6,Q18.2,Q18.3,Q4.2,Q4.3,Q4.4,Q20.2,Q20.3,Q20.4,Q20.5,Q18.4,Q18.5,Q19.2_8,Q19.3,Q19.4,Q19.4_9_TEXT,Q19.5,Q19.6,Q19.7,Q19.7_2_TEXT,Q19.8,Q19.9,Q19.9_2_TEXT,Q19.10,Q20.6
1/28/2021 6:41,1/28/2021 6:57,0,100,964,1,1/28/2021 6:57,anonymous,EN-GB,1,Chrome,88.0.4324.104,Windows NT 10.0,1536x864,,,,,,,,,,7,7,6,7,3,,6,5,6,,,,,5,7,7,4,6,4,0,0,13.355,0,15.749,15.749,16.804,1,7,3,,,,,,,,,,,0,0,51.212,0,7,5,5,7,7,7,,4,I'm not an at risk person but I will be in contact with people who are so I'm happy to get the vaccine to protect loved ones. ,4,3,3,,,1,7,99,7,4,7,,,,1,2,7,3,4,4,3,4,4,,1,2,,32,2,8,,2,9,1,,7,1,,1,
1/28/2021 6:43,1/28/2021 6:58,0,100,881,1,1/28/2021 6:58,anonymous,EN-GB,1,Safari iPhone,13.1.2,iPhone,414x896,5,5,4,6,3,,4,4,6,,,,,,,,,,5,6,3,5,,,,,5,5,,,,,,,,,,,5.519,5.519,38.88,1,1.017,104.168,107.256,4,7,5,11.55,35.425,68.617,3,5,5,5,3,3,5,,3,"I do want to get a vaccine in theory, but I think this one was approved too soon and skipped some necessary trials ",3,3,4,,,2,7,99,,,,6,7,4,2,2,6,7,5,4,3,4,5,,,1,Not right away,29,2,8,,2,9,1,,7,2,Russian ,3,
1/28/2021 6:47,1/28/2021 6:58,0,100,640,1,1/28/2021 6:58,anonymous,EN-GB,1,Chrome,87.0.4280.88,Windows NT 6.3,1366x768,,,,,,,,,,2,2,2,2,1,,3,3,5,,,,,1,2,1,1,1,1,8.735,8.735,11.808,1,8.189,8.189,14.391,1,6,6,,,,,,,,,,,2.775,24.848,27.557,2,2,6,6,2,1,6,,1,"It's a genetically engineered vaccine and is new. In my view, not enough testing has been done and the long term effects are unknown",2,2,1,,,1,7,99,6,4,2,,,,2,2,2,4,5,1,4,4,2,it's bringing non-human decisions into issues that affect humans,1,2,,64,2,3,,2,6,1,,24,1,,2,no
1/28/2021 6:47,1/28/2021 6:58,0,100,687,1,1/28/2021 6:58,anonymous,EN-GB,1,Chrome,87.0.4280.141,Windows NT 10.0,1366x768,,,,,,,,,,4,4,4,7,2,,4,7,7,,,,,4,6,5,5,4,4,,,,,,,,,,,2.806,3.411,16.846,4,2.369,2.91,11.066,4,7,5,9.621,9.621,10.78,1,5,4,6,6,5,5,,3,I want to be protected against contracting covid 19 again. I was very ill first time round and dont want to go through that again. I would like lots more information on what is in the vaccine though just for some reasurrance. Its been made so quickly  that I just have a litlle doubt in my mind,4,4,4,,,2,7,99,7,7,6,,,,1,2,1,1,4,7,1,4,6,,,2,,44,2,3,,2,5,1,,31,1,,1,
1/28/2021 6:57,1/28/2021 6:59,0,100,79,1,1/28/2021 6:59,anonymous,EN-GB,1,Safari iPhone,Unknown,iPhone,414x736,3,3,4,5,4,,2,4,4,,,,,,,,,,3,4,3,4,,,,,4,3,,,,,,,,,,,0.356,0.74,1.385,2,0.376,0.827,1.401,2,4,5,0.379,0.848,1.508,2,4,3,2,5,4,5,,2,Alalajdic,3,2,2,,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/28/2021 6:50,1/28/2021 6:59,0,100,499,1,1/28/2021 6:59,anonymous,EN-GB,1,Chrome,88.0.4324.93,Android 10,320x676,7,7,7,7,7,,7,7,7,,,,,,,,,,7,7,7,7,,,,,7,7,1.005,12.066,13.98,15,0.791,12.409,13.356,11,7,7,,,,,,,,,,,4.011,17.718,18.652,12,7,7,7,7,7,7,,4,I have underlying problems and are at risk so would be great if I got it,4,4,4,,,3,7,99,,,,7,7,7,2,2,7,7,7,7,7,7,7,,2,2,,51,2,2,,2,2,1,,,2,Irish ,1,No
1/28/2021 6:47,1/28/2021 6:59,0,100,691,1,1/28/2021 6:59,anonymous,EN-GB,1,Chrome,87.0.4280.141,Android 10,412x915,7,4,3,2,1,,7,6,3,,,,,,,,,,4,7,7,1,,,,,4,3,,,,,,,,,,,20.614,20.614,27.701,1,1.37,29.267,30.108,5,7,7,2.471,74.183,85.728,4,7,7,7,7,7,7,,1,"Of it protects you, it would be silly not to avail of it. ",4,4,2,,,2,7,99,,,,7,7,4,1,1,7,7,1,4,1,4,5,,,2,,60,2,5,,2,7,1,,13,1,,2,
1/28/2021 6:44,1/28/2021 7:01,0,100,1047,1,1/28/2021 7:01,anonymous,EN-GB,1,Chrome,88.0.4324.93,Android 10,360x771,5,5,5,5,3,,5,5,5,,,,,,,,,,4,5,2,2,,,,,3,3,,,,,,,,,,,6.994,23.161,24.3,5,7.564,16.403,17.191,3,7,4,21.575,102.966,104.699,16,5,4,4,6,5,6,,1,Because it was the first one to be approved but will get the next one ,4,3,2,,,1,7,99,,,,6,1,3,2,1,5,6,1,1,2,2,2,Because it doesn't take into account human habits ,1,2,,55,1,5,,2,8,1,,4,1,,1,No 
1/28/2021 7:01,1/28/2021 7:02,0,100,83,1,1/28/2021 7:02,anonymous,EN-GB,1,Chrome,87.0.4280.141,Windows NT 10.0,1536x864,,,,,,,,,,7,6,6,7,6,,6,5,6,,,,,7,5,6,1,6,7,0,0,1.49,0,0,0,1.26,0,6,5,,,,,,,,,,,0,0,1.062,0,6,7,6,5,6,5,,3,good to use,4,3,3,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/28/2021 6:51,1/28/2021 7:02,0,100,695,1,1/28/2021 7:02,anonymous,EN-GB,1,Chrome,88.0.4324.104,Windows NT 10.0,1366x768,,,,,,,,,,4,4,4,7,1,,3,5,5,,,,,3,6,1,1,1,1,,,,,,,,,,,0,0,25.493,0,0,0,35.713,0,7,4,0,0,48.26,0,5,2,2,5,3,5,,4,I will take any vaccine available to stop this virus,3,3,3,,,2,7,99,7,1,3,,,,2,2,4,4,2,1,2,1,1,they are taken as truth and there are not enough variables,1,1,"leaving certificate, causing major stress to students with wrong assessments",61,2,2,,2,4,1,,13,1,,1,
1/28/2021 6:53,1/28/2021 7:02,0,100,538,1,1/28/2021 7:02,anonymous,EN-GB,1,Chrome,88.0.4324.104,Windows NT 10.0,1366x768,,,,,,,,,,6,6,6,6,3,,7,7,7,,,,,6,6,3,4,4,4,0,0,28.831,0,0,0,25.987,0,6,5,,,,,,,,,,,0,0,55.169,0,6,4,4,6,6,6,,4,better to be safe then sorry,4,4,4,,,2,7,99,6,3,3,,,,2,2,4,4,4,4,5,4,4,,1,2,,46,2,4,,2,8,1,,8,1,,2,
1/28/2021 7:00,1/28/2021 7:03,0,100,166,1,1/28/2021 7:03,anonymous,EN-GB,1,Chrome,88.0.4324.93,Android 10,412x846,4,4,4,3,2,,4,3,3,,,,,,,,,,3,3,2,6,,,,,2,3,,,,,,,,,,,0.628,0.628,1.413,1,0.43,0.43,1.32,1,2,3,0.81,0.81,1.678,1,1,4,5,2,2,4,,2,Na,2,2,2,2,Na,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/28/2021 6:50,1/28/2021 7:04,0,100,860,1,1/28/2021 7:04,anonymous,EN-GB,1,Chrome,88.0.4324.104,Windows NT 6.1,1920x1080,,,,,,,,,,3,3,3,5,2,,2,3,4,,,,,2,2,5,4,5,4,0,0,8.447,0,0,0,2.441,0,6,4,,,,,,,,,,,0,0,1.36,0,4,4,3,4,4,3,,2,just the speed of getting it worries me,2,2,2,,,2,7,99,6,3,3,,,,2,2,3,3,4,5,3,4,5,,1,2,,55,1,3,,2,3,1,,14,1,,3,
1/28/2021 6:57,1/28/2021 7:04,0,100,417,1,1/28/2021 7:04,anonymous,EN-GB,1,Chrome,88.0.4324.93,Android 10,360x760,4,4,4,4,1,,4,4,4,,,,,,,,,,2,4,2,4,,,,,3,3,,,,,,,,,,,3.599,6.348,7.788,2,1.41,1.41,2.733,1,7,4,1.35,1.35,2.659,1,4,2,2,4,4,4,,3,To get my life bact to normal ,4,4,4,,,2,7,99,,,,7,7,5,2,2,2,2,3,4,3,5,4,,,2,,63,1,4,,2,2,1,,5,1,,1,
1/28/2021 6:50,1/28/2021 7:07,0,100,1005,1,1/28/2021 7:07,anonymous,EN-GB,1,Chrome,88.0.4324.93,Android 9,360x760,4,4,4,5,2,,5,4,4,,,,,,,,,,3,5,2,4,,,,,4,3,14.357,41.744,42.729,2,3.5,4.684,6.023,2,6,5,,,,,,,,,,,17.673,20.423,26.902,2,5,4,5,6,4,6,,3,It's a better chance of survival,3,3,3,,,2,7,99,,,,5,3,5,2,2,3,5,2,2,2,2,4,,1,1,Step by step procedure,69,1,3,,2,3,1,,17,1,,1,No
1/28/2021 6:43,1/28/2021 7:09,0,100,1548,1,1/28/2021 7:09,anonymous,EN-GB,1,Chrome,88.0.4324.104,Windows NT 10.0,1920x1080,,,,,,,,,,1,1,1,2,1,,1,1,2,,,,,1,1,1,4,2,1,,,,,,,,,,,0,0,41.429,0,0,0,48.373,0,7,7,0,0,60.726,0,1,7,7,1,1,7,,1,Because I have zero trust in it. Plus zero trust in the governments world wide and so called medical experts who are trying to rush this vaccine true. It most certainly is not for the greater good of the people. Plus there is no need for this vaccine! ,1,1,1,,,3,7,99,1,3,1,,,,2,1,4,4,1,1,4,1,2,"Everything Government related is unfair, based on everything!",1,2,,69,2,4,,2,3,1,,28,1,,1,"Not today, thank you."
1/28/2021 7:04,1/28/2021 7:11,0,100,450,1,1/28/2021 7:11,anonymous,EN-GB,1,Chrome,88.0.4324.93,Android 10,360x800,5,5,5,5,5,,5,5,5,,,,,,,,,,6,6,6,4,,,,,5,5,0.608,0.608,1.6,1,0.531,0.531,1.36,1,5,5,,,,,,,,,,,4.564,4.564,5.593,1,6,5,5,5,6,6,,2,I don't need it,3,3,3,,,2,7,99,,,,5,6,5,1,2,2,2,3,5,2,4,4,,2,2,,18,1,3,,2,5,1,,6,2,Polish,3,Nah
1/28/2021 7:05,1/28/2021 7:14,0,100,550,1,1/28/2021 7:14,anonymous,EN-GB,1,Chrome,88.0.4324.104,Windows NT 10.0,1536x864,,,,,,,,,,7,7,7,7,1,,7,7,7,,,,,7,7,7,7,7,7,0,0,124.56,0,0,0,21.564,0,7,5,,,,,,,,,,,0,0,48.165,0,7,6,4,7,7,7,,2,there is insufficient time for it to be tested and i do not trust it will not make the problem worse. ,4,4,4,,,1,7,99,5,7,5,,,,1,2,1,1,3,5,1,5,6,,1,2,,19,2,3,,2,4,1,,27,1,,1,
1/28/2021 7:02,1/28/2021 7:17,0,100,900,1,1/28/2021 7:17,anonymous,EN-GB,1,Chrome,49.0.2623.112,Windows NT 6.0,1280x800,,,,,,,,,,1,1,1,6,1,,1,4,4,,,,,6,6,3,4,4,2,29.421,29.421,55.583,1,32.76,32.76,34.679,1,7,5,,,,,,,,,,,32.776,32.776,47.085,1,6,4,4,6,6,6,,4,"could protect me against the virus,seems the sensible thing to do and helps out the health service,1 less possible infected patient to care for",3,3,2,,,1,7,99,6,4,2,,,,2,2,2,4,4,3,6,6,4,,1,2,,56,1,3,,2,2,1,,19,1,,1,
1/28/2021 7:14,1/28/2021 7:23,0,100,579,1,1/28/2021 7:23,anonymous,EN-GB,1,Safari,14.0.2,Macintosh,768x1024,,,,,,,,,,4,4,4,6,4,,4,4,4,,,,,4,6,4,4,4,4,0,0,9.025,0,0,0,10.517,0,4,4,,,,,,,,,,,0,0,2.097,0,4,4,4,4,4,4,,3,I think it is important to be vaccinated.,3,3,3,,,2,7,99,5,4,5,,,,2,2,2,2,4,4,4,4,4,,2,2,,22,2,4,,2,6,1,,9,1,,3,
1/28/2021 7:06,1/28/2021 7:26,0,100,1183,1,1/28/2021 7:26,anonymous,EN-GB,1,Chrome,88.0.4324.104,Windows NT 10.0,1366x768,,,,,,,,,,7,7,7,7,5,,7,7,7,,,,,7,7,4,4,7,5,2.593,42.673,49.22,2,2.053,50.519,53.06,2,7,7,,,,,,,,,,,52.396,56.804,58.063,2,6,7,7,7,6,6,,4,"There are a number of vaccines being produced and I have no idea which one is the best or which one we will get first.   However, I will have to trust the Scientists and Doctors (my G.P.) to do what they think is right.   After all this is a very very serious virus and nobody knows what they are dealing with but the Scientists are doing all they can to get vaccines out there.   I will just have to trust that the one I get will be effective.  ",4,4,4,,,1,7,,7,7,7,,,,2,2,5,5,4,4,5,6,6,,1,1,They were userd in the calculation of grades in the Leaving Certificate in Ireland in 2020,74,2,3,,2,4,1,,28,1,,1,All fine
1/28/2021 6:43,1/28/2021 7:26,0,100,2578,1,1/28/2021 7:26,anonymous,EN-GB,1,Safari iPad,Unknown,iPad,768x1024,4,4,5,6,4,,5,6,6,,,,,,,,,,5,7,3,4,,,,,5,5,0,0,26.643,0,0,0,45.648,0,6,6,,,,,,,,,,,48.933,48.933,53.542,1,7,4,4,7,5,6,,4,Really there is no option if we want to get out of this pandemic it is the way forward I believe ,4,4,4,,,1,7,99,,,,7,5,5,2,2,4,5,4,6,5,5,5,,1,1,Used in making certain decisions ,57,2,4,,2,2,1,,4,1,,1,
